time_seconds,goal,material_cello_001,material_prism_001,material_scri_001,material_stringquartet_001,material_cello_001#2,material_prism_001#2,material_scri_001#2,material_stringquartet_001#2
95.4500,0.0000,0.0000,60.0000,12.0000,63.1518,0.0000,72.0000,70.0000,24.0000
95.5000,0.0000,0.0000,60.0000,12.0000,63.1518,0.0000,72.0000,70.0000,24.0000
95.5500,0.0000,0.0000,58.6099,14.3168,61.5792,0.0000,67.8657,66.6406,26.2589
95.6000,0.0000,0.0000,52.3814,24.6976,54.5327,0.0000,49.3412,51.5885,36.3802
95.6500,0.0000,0.0000,43.6186,39.3024,44.6191,0.0000,23.2791,30.4115,50.6198
95.7000,0.0000,0.0000,37.3901,49.6832,37.5726,0.0000,4.7547,15.3594,60.7411
95.7500,0.0000,0.0000,36.0000,52.0000,36.0000,0.0000,0.6204,12.0000,63.0000
95.8000,0.0000,0.0000,36.0000,52.0000,36.0000,0.0000,0.6204,12.0000,63.0000
95.8500,0.0000,0.0000,36.0000,52.0000,36.0000,0.0000,0.6204,12.0000,63.0000
95.9000,0.0000,0.0000,36.0000,52.0000,36.0000,0.0000,0.6204,12.0000,63.0000
95.9500,0.0000,0.0000,36.0000,52.0000,36.0000,0.0000,0.6204,12.0000,63.0000
96.0000,0.0000,0.0000,36.0000,52.0000,36.0000,0.0000,0.6204,12.0000,63.0000
96.0500,0.0000,0.0000,36.0000,49.6832,36.0000,0.0000,1.9745,14.3168,61.4362
96.1000,0.0000,0.0000,36.0000,39.3024,36.0000,0.0000,8.0420,24.6976,54.4291
96.1500,0.0000,0.0000,36.0000,24.6976,36.0000,0.0000,16.5784,39.3024,44.5709
96.2000,0.0000,0.0000,36.0000,14.3168,36.0000,0.0000,22.6459,49.6832,37.5638
96.2500,0.0000,0.0000,36.0000,12.0000,36.0000,0.0000,24.0000,52.0000,36.0000
96.3000,0.0000,0.0000,36.0000,12.0000,36.0000,0.0000,24.0000,52.0000,36.0000
96.3500,0.0000,0.0000,36.0000,12.0000,36.0000,0.0000,24.0000,52.0000,36.0000
96.4000,0.0000,0.0000,36.0000,12.0000,36.0000,0.0000,24.0000,52.0000,36.0000
96.4500,0.0000,0.0000,36.0000,12.0000,36.0000,0.0000,24.0000,52.0000,36.0000
96.5000,0.0000,0.0000,36.0000,12.0000,36.0000,0.0000,24.0000,52.0000,36.0000
96.5500,0.0000,0.0000,38.0851,12.6950,38.0851,0.0000,25.3901,54.0851,38.0851
96.6000,0.0000,0.0000,47.4278,15.8093,47.4278,0.0000,31.6186,63.4278,47.4278
96.6500,0.0000,0.0000,60.5722,20.1907,60.5722,0.0000,40.3814,76.5722,60.5722
96.7000,0.0000,0.0000,69.9149,23.3050,69.9149,0.0000,46.6099,85.9149,69.9149
96.7500,0.0000,0.0000,72.0000,24.0000,72.0000,0.0000,48.0000,88.0000,72.0000
96.8000,0.0000,0.0000,72.0000,24.0000,72.0000,0.0000,48.0000,88.0000,72.0000
96.8500,0.0000,0.0000,72.0000,24.0000,72.0000,0.0000,48.0000,88.0000,72.0000
96.9000,0.0000,0.0000,72.0000,24.0000,72.0000,0.0000,48.0000,88.0000,72.0000
96.9500,0.0000,0.0000,72.0000,24.0000,72.0000,0.0000,48.0000,88.0000,72.0000
97.0000,0.0000,0.0000,72.0000,24.0000,72.0000,0.0000,48.0000,88.0000,72.0000
97.0500,0.0000,0.0000,71.3050,25.3901,72.0000,0.0000,48.6950,87.3050,70.6099
97.1000,0.0000,0.0000,68.1907,31.6186,72.0000,0.0000,51.8093,84.1907,64.3814
97.1500,0.0000,0.0000,63.8093,40.3814,72.0000,0.0000,56.1907,79.8093,55.6186
97.2000,0.0000,0.0000,60.6950,46.6099,72.0000,0.0000,59.3050,76.6950,49.3901
97.2500,0.0000,0.0000,60.0000,48.0000,72.0000,0.0000,60.0000,76.0000,48.0000
97.3000,0.0000,0.0000,60.0000,48.0000,72.0000,0.0000,60.0000,76.0000,48.0000
