time_seconds,goal,luminusity_7_02.10.047_02.29.381,luminasity_8_02.29.381_02.47.541,luminasity_9_02.47.541_03.07.094,luminasity_10_03.07.094_03.27.266,luminasity_11_03.27.266_03.50.423,luminasity_14_04.39.213_04.59,papillon_1_00.00.000_01.29.318,papillon_2_01.29.318_03.06.429,papillon_4_04.34.344_06.43.645,papillon_5_06.43.645_08.13.352,prism_1_00.00.000_01.28.904,prism_2_01.28.904_02.38.937,prism_3_04.46.624_06.25.707,luminusity_7_02.10.047_02.29.381#2,luminasity_8_02.29.381_02.47.541#2,luminasity_9_02.47.541_03.07.094#2,luminasity_10_03.07.094_03.27.266#2,luminasity_11_03.27.266_03.50.423#2,luminasity_14_04.39.213_04.59#2,papillon_1_00.00.000_01.29.318#2,papillon_2_01.29.318_03.06.429#2,papillon_4_04.34.344_06.43.645#2,papillon_5_06.43.645_08.13.352#2,prism_1_00.00.000_01.28.904#2,prism_2_01.28.904_02.38.937#2,prism_3_04.46.624_06.25.707#2
124.8500,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.0639,0.0000,0.0000,0.0000,0.0000,52.9743,0.0000,20.3153,0.0000,0.0000,0.0000,0.0000,0.0000,94.0000,0.0000,0.0000
124.9000,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.0639,0.0000,0.0000,0.0000,0.0000,52.9743,0.0000,20.3153,0.0000,0.0000,0.0000,0.0000,0.0000,94.0000,0.0000,0.0000
124.9500,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.0639,0.0000,0.0000,0.0000,0.0000,52.9743,0.0000,20.3153,0.0000,0.0000,0.0000,0.0000,0.0000,94.0000,0.0000,0.0000
125.0000,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.0639,0.0000,0.0000,0.0000,0.0000,52.9743,0.0000,20.3153,0.0000,0.0000,0.0000,0.0000,0.0000,94.0000,0.0000,0.0000
125.0500,0.0000,0.0000,0.0000,5.6525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.4135,0.0000,0.0000,0.0000,0.0000,53.5901,0.0000,19.1386,0.0000,0.0000,0.0000,0.0000,0.0000,94.3475,0.0000,0.0000
125.1000,0.0000,0.0000,0.0000,4.0954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.4988,0.0000,0.0000,0.0000,0.0000,56.3496,0.0000,13.8664,0.0000,0.0000,0.0000,0.0000,0.0000,95.9046,0.0000,0.0000
125.1500,0.0000,0.0000,0.0000,1.9046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.3983,0.0000,0.0000,0.0000,0.0000,60.2320,0.0000,6.4489,0.0000,0.0000,0.0000,0.0000,0.0000,98.0954,0.0000,0.0000
125.2000,0.0000,0.0000,0.0000,0.3475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.4837,0.0000,0.0000,0.0000,0.0000,62.9915,0.0000,1.1767,0.0000,0.0000,0.0000,0.0000,0.0000,99.6525,0.0000,0.0000
125.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.8332,0.0000,0.0000,0.0000,0.0000,63.6074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
125.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.8332,0.0000,0.0000,0.0000,0.0000,63.6074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
125.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.8332,0.0000,0.0000,0.0000,0.0000,63.6074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
125.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.8332,0.0000,0.0000,0.0000,0.0000,63.6074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
125.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.8332,0.0000,0.0000,0.0000,0.0000,63.6074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
125.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.8332,0.0000,0.0000,0.0000,0.0000,63.6074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
125.5500,0.0000,0.0000,0.0000,5.7920,0.0000,5.7920,0.0000,0.0000,0.0000,0.0000,0.0000,52.9859,0.0000,0.0000,0.0000,0.0000,65.7153,0.0000,0.3475,0.0000,0.0000,0.0000,0.0000,0.0000,94.2080,0.0000,0.0000
125.6000,0.0000,0.0000,0.0000,31.7440,0.0000,31.7440,0.0000,0.0000,0.0000,0.0000,0.0000,62.6314,0.0000,0.0000,0.0000,0.0000,75.1599,0.0000,1.9046,0.0000,0.0000,0.0000,0.0000,0.0000,68.2560,0.0000,0.0000
125.6500,0.0000,0.0000,0.0000,68.2560,0.0000,68.2560,0.0000,0.0000,0.0000,0.0000,0.0000,76.2018,0.0000,0.0000,0.0000,0.0000,88.4475,0.0000,4.0954,0.0000,0.0000,0.0000,0.0000,0.0000,31.7440,0.0000,0.0000
125.7000,0.0000,0.0000,0.0000,94.2080,0.0000,94.2080,0.0000,0.0000,0.0000,0.0000,0.0000,85.8473,0.0000,0.0000,0.0000,0.0000,97.8921,0.0000,5.6525,0.0000,0.0000,0.0000,0.0000,0.0000,5.7920,0.0000,0.0000
125.7500,0.0000,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
125.8000,0.0000,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
125.8500,0.0000,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
125.9000,0.0000,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
125.9500,0.0000,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
126.0000,0.0000,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
126.0500,0.0000,0.0000,0.0000,96.2931,0.0000,100.0000,0.0000,0.0000,1.1896,0.0000,0.0000,82.9030,0.0000,0.0000,0.0000,0.0000,94.2080,0.0000,5.6525,0.0000,0.0000,5.7920,0.0000,0.0000,0.0000,0.0000,0.0000
126.1000,0.0000,0.0000,0.0000,79.6838,0.0000,100.0000,0.0000,0.0000,6.5196,0.0000,0.0000,60.0653,0.0000,0.0000,0.0000,0.0000,68.2560,0.0000,4.0954,0.0000,0.0000,31.7440,0.0000,0.0000,0.0000,0.0000,0.0000
126.1500,0.0000,0.0000,0.0000,56.3162,0.0000,100.0000,0.0000,0.0000,14.0185,0.0000,0.0000,27.9347,0.0000,0.0000,0.0000,0.0000,31.7440,0.0000,1.9046,0.0000,0.0000,68.2560,0.0000,0.0000,0.0000,0.0000,0.0000
126.2000,0.0000,0.0000,0.0000,39.7069,0.0000,100.0000,0.0000,0.0000,19.3485,0.0000,0.0000,5.0970,0.0000,0.0000,0.0000,0.0000,5.7920,0.0000,0.3475,0.0000,0.0000,94.2080,0.0000,0.0000,0.0000,0.0000,0.0000
126.2500,0.0000,0.0000,0.0000,36.0000,0.0000,100.0000,0.0000,0.0000,20.5381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
126.3000,0.0000,0.0000,0.0000,36.0000,0.0000,100.0000,0.0000,0.0000,20.5381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
126.3500,0.0000,0.0000,0.0000,36.0000,0.0000,100.0000,0.0000,0.0000,20.5381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
126.4000,0.0000,0.0000,0.0000,36.0000,0.0000,100.0000,0.0000,0.0000,20.5381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
126.4500,0.0000,0.0000,0.0000,36.0000,0.0000,100.0000,0.0000,0.0000,20.5381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
126.5000,0.0000,0.0000,0.0000,36.0000,0.0000,100.0000,0.0000,0.0000,20.5381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
126.5500,0.0000,0.0000,0.0000,33.9149,0.0000,100.0000,0.0000,0.0000,24.7930,0.0000,4.7494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.6525,0.0000,0.0000,0.0000,0.0000,0.0000
126.6000,0.0000,0.0000,0.0000,24.5722,0.0000,100.0000,0.0000,0.0000,43.8578,0.0000,26.0301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.0954,0.0000,0.0000,0.0000,0.0000,0.0000
126.6500,0.0000,0.0000,0.0000,11.4278,0.0000,100.0000,0.0000,0.0000,70.6802,0.0000,55.9699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,95.9046,0.0000,0.0000,0.0000,0.0000,0.0000
126.7000,0.0000,0.0000,0.0000,2.0851,0.0000,100.0000,0.0000,0.0000,89.7451,0.0000,77.2506,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.3475,0.0000,0.0000,0.0000,0.0000,0.0000
126.7500,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,94.0000,0.0000,82.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.0000,0.0000,0.0000,0.0000,0.0000,0.0000
126.8000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,94.0000,0.0000,82.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.0000,0.0000,0.0000,0.0000,0.0000,0.0000
126.8500,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,94.0000,0.0000,82.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.0000,0.0000,0.0000,0.0000,0.0000,0.0000
126.9000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,94.0000,0.0000,82.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.0000,0.0000,0.0000,0.0000,0.0000,0.0000
126.9500,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,94.0000,0.0000,82.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.0000,0.0000,0.0000,0.0000,0.0000,0.0000
127.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,94.0000,0.0000,82.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.0000,0.0000,0.0000,0.0000,0.0000,0.0000
127.0500,0.0000,0.0000,0.0000,0.0000,0.0000,96.0080,0.0000,0.0000,94.3475,0.0000,83.0426,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6950,0.0000,0.0000,94.3475,0.0000,0.4376,0.0000,0.0000,0.0000
127.1000,0.0000,0.0000,0.0000,0.0000,0.0000,78.1214,0.0000,0.0000,95.9046,0.0000,87.7139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8093,0.0000,0.0000,95.9046,0.0000,2.3983,0.0000,0.0000,0.0000
127.1500,0.0000,0.0000,0.0000,0.0000,0.0000,52.9565,0.0000,0.0000,98.0954,0.0000,94.2861,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.1907,0.0000,0.0000,98.0954,0.0000,5.1567,0.0000,0.0000,0.0000
127.2000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0698,0.0000,0.0000,99.6525,0.0000,98.9574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3050,0.0000,0.0000,99.6525,0.0000,7.1174,0.0000,0.0000,0.0000
127.2500,0.0000,0.0000,0.0000,0.0000,0.0000,31.0779,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,100.0000,0.0000,7.5550,0.0000,0.0000,0.0000
127.3000,0.0000,0.0000,0.0000,0.0000,0.0000,31.0779,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,100.0000,0.0000,7.5550,0.0000,0.0000,0.0000
127.3500,0.0000,0.0000,0.0000,0.0000,0.0000,31.0779,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,100.0000,0.0000,7.5550,0.0000,0.0000,0.0000
127.4000,0.0000,0.0000,0.0000,0.0000,0.0000,31.0779,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,100.0000,0.0000,7.5550,0.0000,0.0000,0.0000
127.4500,0.0000,0.0000,0.0000,0.0000,0.0000,31.0779,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,100.0000,0.0000,7.5550,0.0000,0.0000,0.0000
127.5000,0.0000,0.0000,0.0000,0.0000,0.0000,31.0779,0.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,100.0000,0.0000,7.5550,0.0000,0.0000,0.0000
127.5500,0.0000,0.0000,0.0000,0.0000,0.0000,29.2778,5.7920,0.0000,99.3050,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3050,5.0970,0.0000,100.0000,0.0000,12.9094,0.0000,0.0000,0.0000
127.6000,0.0000,0.0000,0.0000,0.0000,0.0000,21.2125,31.7440,0.0000,96.1907,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.1907,27.9347,0.0000,100.0000,0.0000,36.9007,0.0000,0.0000,0.0000
127.6500,0.0000,0.0000,0.0000,0.0000,0.0000,9.8654,68.2560,0.0000,91.8093,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8093,60.0653,0.0000,100.0000,0.0000,70.6543,0.0000,0.0000,0.0000
127.7000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8000,94.2080,0.0000,88.6950,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6950,82.9030,0.0000,100.0000,0.0000,94.6456,0.0000,0.0000,0.0000
127.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,88.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000
127.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,88.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000
127.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,88.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000
127.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,88.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000
127.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,88.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000
128.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,88.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,0.0000
128.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.3050,0.0000,82.9030,0.0000,96.9966,0.0000,0.0000,0.0000,0.0000,0.0000,5.7920,0.0000,0.0000,88.0000,0.0000,94.2080,0.0000,96.2931,0.0000,0.0000,0.0000
128.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,96.1907,0.0000,60.0653,0.0000,83.5394,0.0000,0.0000,0.0000,0.0000,0.0000,31.7440,0.0000,0.0000,88.0000,0.0000,68.2560,0.0000,79.6838,0.0000,0.0000,0.0000
128.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.8093,0.0000,27.9347,0.0000,64.6063,0.0000,0.0000,0.0000,0.0000,0.0000,68.2560,0.0000,0.0000,88.0000,0.0000,31.7440,0.0000,56.3162,0.0000,0.0000,0.0000
128.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.6950,0.0000,5.0970,0.0000,51.1491,0.0000,0.0000,0.0000,0.0000,0.0000,94.2080,0.0000,0.0000,88.0000,0.0000,5.7920,0.0000,39.7069,0.0000,0.0000,0.0000
128.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,0.0000,0.0000,48.1457,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,88.0000,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,0.0000
128.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,0.0000,0.0000,48.1457,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,88.0000,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,0.0000
128.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,0.0000,0.0000,48.1457,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,88.0000,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,0.0000
128.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,0.0000,0.0000,48.1457,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,88.0000,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,0.0000
128.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,0.0000,0.0000,48.1457,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,88.0000,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,0.0000
128.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,0.0000,0.0000,48.1457,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,88.0000,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,0.0000
128.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.6950,0.0000,0.6950,0.0000,45.3571,0.0000,0.0000,0.0000,0.0000,0.0000,99.3050,0.0000,0.0000,84.3703,0.0000,5.7920,0.0000,33.9149,0.0000,0.0000,0.0000
128.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.8093,0.0000,3.8093,0.0000,32.8623,0.0000,0.0000,0.0000,0.0000,0.0000,96.1907,0.0000,0.0000,68.1071,0.0000,31.7440,0.0000,24.5722,0.0000,0.0000,0.0000
128.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,96.1907,0.0000,8.1907,0.0000,15.2834,0.0000,0.0000,0.0000,0.0000,0.0000,91.8093,0.0000,0.0000,45.2262,0.0000,68.2560,0.0000,11.4278,0.0000,0.0000,0.0000
128.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.3050,0.0000,11.3050,0.0000,2.7886,0.0000,0.0000,0.0000,0.0000,0.0000,88.6950,0.0000,0.0000,28.9630,0.0000,94.2080,0.0000,2.0851,0.0000,0.0000,0.0000
128.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,0.0000,25.3333,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
128.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,0.0000,25.3333,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
128.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,0.0000,25.3333,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
128.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,0.0000,25.3333,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
128.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,0.0000,25.3333,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
129.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0000,0.0000,0.0000,25.3333,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
129.0500,0.0000,0.0000,0.0000,2.0851,0.0000,0.0000,99.3050,0.0000,13.6321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.9910,0.0000,0.0000,23.8660,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
129.1000,0.0000,0.0000,0.0000,11.4278,0.0000,0.0000,96.1907,0.0000,20.9451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.4698,0.0000,0.0000,17.2915,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
129.1500,0.0000,0.0000,0.0000,24.5722,0.0000,0.0000,91.8093,0.0000,31.2338,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.1089,0.0000,0.0000,8.0418,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
129.2000,0.0000,0.0000,0.0000,33.9149,0.0000,0.0000,88.6950,0.0000,38.5468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.5877,0.0000,0.0000,1.4673,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
129.2500,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,88.0000,0.0000,40.1790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.5787,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
129.3000,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,88.0000,0.0000,40.1790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.5787,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
129.3500,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,88.0000,0.0000,40.1790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.5787,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
129.4000,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,88.0000,0.0000,40.1790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.5787,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
129.4500,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,88.0000,0.0000,40.1790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.5787,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
129.5000,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,88.0000,0.0000,40.1790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.5787,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
129.5500,0.0000,0.0000,0.0000,33.9149,0.0000,0.0000,86.1860,0.0000,42.7089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.1527,0.0000,0.0000,5.0970,0.0000,99.9352,0.0000,0.0000,0.0000,0.0000,0.0000
129.6000,0.0000,0.0000,0.0000,24.5722,0.0000,0.0000,78.0579,0.0000,54.0446,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.2824,0.0000,0.0000,27.9347,0.0000,99.6450,0.0000,0.0000,0.0000,0.0000,0.0000
