time_seconds,goal,material_cello_001,material_prism_001,material_scri_001,material_stringquartet_001
10.1500,0.0000,34.6451,23.9834,37.1473,20.8631
10.2000,0.0000,34.9136,23.9502,37.2396,21.1024
10.2500,0.0000,35.1800,23.9127,37.3283,21.3421
10.3000,0.0000,35.4443,23.8706,37.4135,21.5822
10.3500,0.0000,35.7065,23.8238,37.4952,21.8226
10.4000,0.0000,35.9665,23.7723,37.5733,22.0634
10.4500,0.0000,36.2242,23.7161,37.6481,22.3044
10.5000,0.0000,36.4797,23.6552,37.7194,22.5456
10.5500,0.0000,36.7328,23.5895,37.7873,22.7871
10.6000,0.0000,36.9836,23.5191,37.8519,23.0288
10.6500,0.0000,37.2319,23.4441,37.9133,23.2706
10.7000,0.0000,37.4778,23.3645,37.9714,23.5126
10.7500,0.0000,37.7212,23.2805,38.0263,23.7548
10.8000,0.0000,37.9620,23.1921,38.0782,23.9970
10.8500,0.0000,38.2003,23.0995,38.1269,24.2392
10.9000,0.0000,38.4360,23.0029,38.1727,24.4816
10.9500,0.0000,38.6690,22.9025,38.2155,24.7239
11.0000,0.0000,38.8994,22.7983,38.2555,24.9662
11.0500,0.0000,39.1270,22.6907,38.2927,25.2085
11.1000,0.0000,39.3519,22.5797,38.3271,25.4507
11.1500,0.0000,39.5740,22.4658,38.3589,25.6928
11.2000,0.0000,39.7932,22.3490,38.3882,25.9348
11.2500,0.0000,40.0097,22.2296,38.4150,26.1767
11.3000,0.0000,40.2232,22.1080,38.4393,26.4183
11.3500,0.0000,40.4339,21.9842,38.4614,26.6598
11.4000,0.0000,40.6416,21.8587,38.4813,26.9010
11.4500,0.0000,40.8463,21.7317,38.4991,27.1420
11.5000,0.0000,41.0481,21.6035,38.5148,27.3827
11.5500,0.0000,41.2469,21.4743,38.5287,27.6231
11.6000,0.0000,41.4426,21.3445,38.5407,27.8632
11.6500,0.0000,41.6352,21.2143,38.5511,28.1029
11.7000,0.0000,41.8248,21.0841,38.5599,28.3422
11.7500,0.0000,42.0113,20.9541,38.5672,28.5812
11.8000,0.0000,42.1946,20.8246,38.5732,28.8196
11.8500,0.0000,42.3749,20.6959,38.5780,29.0576
11.9000,0.0000,42.5519,20.5682,38.5817,29.2951
11.9500,0.0000,42.7258,20.4420,38.5844,29.5321
12.0000,0.0000,42.8965,20.3174,38.5864,29.7686
12.0500,0.0000,43.0640,20.1948,38.5876,30.0045
12.1000,0.0000,43.2282,20.0743,38.5883,30.2398
12.1500,0.0000,43.3893,19.9563,38.5886,30.4745
12.2000,0.0000,43.5471,19.8410,38.5887,30.7085
12.2500,0.0000,43.7017,19.7286,38.5887,30.9418
12.3000,0.0000,43.8530,19.6194,38.5887,31.1745
12.3500,0.0000,44.0010,19.5136,38.5887,31.4064
12.4000,0.0000,44.1458,19.4114,38.5885,31.6376
12.4500,0.0000,44.2873,19.3130,38.5883,31.8681
12.5000,0.0000,44.4256,19.2185,38.5880,32.0977
12.5500,0.0000,44.5606,19.1282,38.5874,32.3265
12.6000,0.0000,44.6923,19.0422,38.5868,32.5545
12.6500,0.0000,44.8208,18.9605,38.5859,32.7815
12.7000,0.0000,44.9460,18.8834,38.5847,33.0077
12.7500,0.0000,45.0679,18.8108,38.5834,33.2330
12.8000,0.0000,45.1866,18.7429,38.5817,33.4574
12.8500,0.0000,45.3020,18.6798,38.5798,33.6807
12.9000,0.0000,45.4142,18.6213,38.5775,33.9031
12.9500,0.0000,45.5232,18.5677,38.5748,34.1245
13.0000,0.0000,45.6290,18.5187,38.5718,34.3449
13.0500,0.0000,45.7316,18.4745,38.5684,34.5641
13.1000,0.0000,45.8310,18.4348,38.5646,34.7823
13.1500,0.0000,45.9272,18.3996,38.5604,34.9994
13.2000,0.0000,46.0203,18.3688,38.5557,35.2154
13.2500,0.0000,46.1103,18.3423,38.5505,35.4302
13.3000,0.0000,46.1972,18.3197,38.5449,35.6439
13.3500,0.0000,46.2810,18.3010,38.5387,35.8563
13.4000,0.0000,46.3617,18.2858,38.5320,36.0676
13.4500,0.0000,46.4394,18.2739,38.5247,36.2776
13.5000,0.0000,46.5142,18.2649,38.5169,36.4863
13.5500,0.0000,46.5859,18.2585,38.5085,36.6938
13.6000,0.0000,46.6548,18.2544,38.4995,36.9000
13.6500,0.0000,46.7207,18.2520,38.4899,37.1049
13.7000,0.0000,46.7838,18.2509,38.4797,37.3084
13.7500,0.0000,46.8440,18.2506,38.4688,37.5105
13.8000,0.0000,46.9015,18.2506,38.4573,37.7113
13.8500,0.0000,46.9562,18.2510,38.4451,37.9107
13.9000,0.0000,47.0082,18.2522,38.4322,38.1087
13.9500,0.0000,47.0575,18.2550,38.4186,38.3052
