time_seconds,goal,material_cello_001,material_prism_001,material_scri_001,material_stringquartet_001
4.6000,0.0000,12.3901,22.4137,26.4101,10.7779
4.6500,0.0000,12.7210,22.9135,26.7568,11.0031
4.7000,0.0000,13.0635,23.4161,27.0949,11.2290
4.7500,0.0000,13.4174,23.9214,27.4246,11.4559
4.8000,0.0000,13.7826,24.4292,27.7462,11.6836
4.8500,0.0000,14.1587,24.9394,28.0597,11.9124
4.9000,0.0000,14.5452,25.4519,28.3656,12.1420
4.9500,0.0000,14.9414,25.9666,28.6640,12.3727
5.0000,0.0000,15.3465,26.4833,28.9550,12.6042
5.0500,0.0000,15.7598,27.0020,29.2391,12.8368
5.1000,0.0000,16.1811,27.5224,29.5164,13.0702
5.1500,0.0000,16.6105,28.0446,29.7872,13.3044
5.2000,0.0000,17.0481,28.5683,30.0517,13.5395
5.2500,0.0000,17.4937,29.0935,30.3102,13.7753
5.3000,0.0000,17.9475,29.6201,30.5630,14.0117
5.3500,0.0000,18.4092,30.1478,30.8102,14.2487
5.4000,0.0000,18.8789,30.6767,31.0523,14.4862
5.4500,0.0000,19.3565,31.2066,31.2894,14.7241
5.5000,0.0000,19.8417,31.7374,31.5218,14.9623
5.5500,0.0000,20.3345,32.2690,31.7499,15.2007
5.6000,0.0000,20.8347,32.8012,31.9738,15.4391
5.6500,0.0000,21.3421,33.3341,32.1940,15.6775
5.7000,0.0000,21.8565,33.8673,32.4105,15.9157
5.7500,0.0000,22.3776,34.4010,32.6239,16.1537
5.8000,0.0000,22.9053,34.9348,32.8342,16.3912
5.8500,0.0000,23.4392,35.4689,33.0419,16.6282
5.9000,0.0000,23.9792,36.0030,33.2472,16.8646
5.9500,0.0000,24.5248,36.5370,33.4504,17.1002
6.0000,0.0000,25.0758,37.0708,33.6518,17.3348
6.0500,0.0000,25.6319,37.6043,33.8518,17.5685
6.1000,0.0000,26.1928,38.1368,34.0508,17.8008
6.1500,0.0000,26.7581,38.6677,34.2494,18.0315
6.2000,0.0000,27.3275,39.1963,34.4481,18.2605
6.2500,0.0000,27.9006,39.7223,34.6475,18.4874
6.3000,0.0000,28.4771,40.2452,34.8481,18.7120
6.3500,0.0000,29.0565,40.7648,35.0503,18.9342
6.4000,0.0000,29.6385,41.2809,35.2547,19.1537
6.4500,0.0000,30.2228,41.7933,35.4616,19.3703
6.5000,0.0000,30.8088,42.3020,35.6715,19.5839
6.5500,0.0000,31.3963,42.8069,35.8849,19.7942
6.6000,0.0000,31.9848,43.3082,36.1021,20.0011
6.6500,0.0000,32.5739,43.8059,36.3235,20.2045
6.7000,0.0000,33.1632,44.3003,36.5496,20.4042
6.7500,0.0000,33.7524,44.7914,36.7806,20.6001
6.8000,0.0000,34.3409,45.2795,37.0169,20.7920
6.8500,0.0000,34.9283,45.7650,37.2588,20.9799
6.9000,0.0000,35.5144,46.2481,37.5067,21.1637
6.9500,0.0000,36.0985,46.7290,37.7608,21.3433
7.0000,0.0000,36.6804,47.2083,38.0214,21.5186
7.0500,0.0000,37.2596,47.6863,38.2888,21.6895
7.1000,0.0000,37.8357,48.1632,38.5632,21.8560
7.1500,0.0000,38.4083,48.6396,38.8448,22.0181
7.2000,0.0000,38.9769,49.1159,39.1340,22.1757
7.2500,0.0000,39.5413,49.5924,39.4308,22.3288
7.3000,0.0000,40.1009,50.0695,39.7355,22.4774
7.3500,0.0000,40.6555,50.5477,40.0482,22.6216
7.4000,0.0000,41.2045,51.0273,40.3692,22.7612
7.4500,0.0000,41.7477,51.5087,40.6985,22.8964
7.5000,0.0000,42.2845,51.9924,41.0362,23.0272
7.5500,0.0000,42.8149,52.4787,41.3826,23.1535
7.6000,0.0000,43.3388,52.9679,41.7376,23.2756
7.6500,0.0000,43.8565,53.4604,42.1014,23.3934
7.7000,0.0000,44.3680,53.9564,42.4740,23.5069
7.7500,0.0000,44.8735,54.4564,42.8555,23.6164
7.8000,0.0000,45.3731,54.9605,43.2459,23.7218
7.8500,0.0000,45.8668,55.4689,43.6452,23.8233
7.9000,0.0000,46.3548,55.9820,44.0535,23.9210
7.9500,0.0000,46.8370,56.4998,44.4707,24.0149
8.0000,0.0000,47.3134,57.0226,44.8968,24.1052
8.0500,0.0000,47.7841,57.5504,45.3318,24.1921
8.1000,0.0000,48.2490,58.0834,45.7756,24.2755
8.1500,0.0000,48.7082,58.6215,46.2281,24.3558
8.2000,0.0000,49.1615,59.1649,46.6893,24.4330
8.2500,0.0000,49.6088,59.7135,47.1590,24.5073
8.3000,0.0000,50.0502,60.2672,47.6371,24.5789
8.3500,0.0000,50.4856,60.8260,48.1235,24.6478
8.4000,0.0000,50.9147,61.3898,48.6180,24.7143
8.4500,0.0000,51.3376,61.9583,49.1204,24.7785
8.5000,0.0000,51.7542,62.5314,49.6306,24.8406
8.5500,0.0000,52.1642,63.1088,50.1484,24.9007
8.6000,0.0000,52.5676,63.6903,50.6734,24.9591
8.6500,0.0000,52.9643,64.2755,51.2056,25.0159
8.7000,0.0000,53.3541,64.8641,51.7446,25.0713
8.7500,0.0000,53.7368,65.4558,52.2902,25.1254
8.8000,0.0000,54.1124,66.0500,52.8420,25.1785
8.8500,0.0000,54.4807,66.6464,53.3998,25.2307
8.9000,0.0000,54.8415,67.2445,53.9633,25.2821
8.9500,0.0000,55.1947,67.8437,54.5320,25.3330
9.0000,0.0000,55.5401,68.4435,55.1056,25.3836
9.0500,0.0000,55.8775,69.0434,55.6838,25.4338
9.1000,0.0000,56.2064,69.6433,56.2661,25.4838
9.1500,0.0000,56.5259,70.2430,56.8521,25.5333
9.2000,0.0000,56.8355,70.8423,57.4413,25.5822
9.2500,0.0000,57.1346,71.4412,58.0334,25.6306
9.3000,0.0000,57.4226,72.0392,58.6278,25.6782
9.3500,0.0000,57.6989,72.6361,59.2240,25.7251
9.4000,0.0000,57.9632,73.2314,59.8216,25.7712
9.4500,0.0000,58.2148,73.8248,60.4199,25.8164
9.5000,0.0000,58.4535,74.4158,61.0184,25.8606
9.5500,0.0000,58.6787,75.0040,61.6165,25.9039
9.6000,0.0000,58.8901,75.5887,62.2136,25.9461
9.6500,0.0000,59.0874,76.1694,62.8091,25.9872
9.7000,0.0000,59.2703,76.7457,63.4024,26.0272
9.7500,0.0000,59.4385,77.3167,63.9927,26.0660
9.8000,0.0000,59.5917,77.8820,64.5794,26.1036
9.8500,0.0000,59.7298,78.4409,65.1617,26.1398
9.9000,0.0000,59.8525,78.9928,65.7390,26.1747
9.9500,0.0000,59.9598,79.5369,66.3104,26.2082
